pressure,weight,flow,temperature
37.8350616256329,1.05537995598554,15.2479811866653,21.2339133101703
49.6692411373433,1.35160874940564,15.0329175016939,22.7608650997376
51.0431610402945,0.816358353767482,7.7880029077071,19.9898267304787
66.1762481376381,0.831724107285678,11.9531025498686,22.548510669765
43.8641908202106,0.825365052949444,12.2943177442236,12.3066238069513
92.3197705756818,1.78331231696818,5.32825583433811,26.2082177885473
97.101020129352,1.32985947064741,14.6450367255723,22.034101363337
25.7628045160732,1.11580280508105,14.9978621298849,3.76192025906393
92.9238011620496,0.551811849485485,15.8358030257766,19.4641938230923
28.9643496132434,1.35723830166305,1.50883508192248,9.70246434741452
38.0167566857473,0.499155065523822,10.0082736855631,20.8474459390442
53.2812737025719,1.12026591733969,12.5486517790557,25.0594946778152
103.904502875642,1.56473283080183,11.715420944664,30.6193314046955
70.0411733654127,1.10978980767382,11.4354997714922,45.2341233659125
34.4916273804001,0.996671827328485,11.9563845729965,8.75981005649323
0.0786549958763061,1.24392989758962,8.81022058057326,1.35737794163623
97.8316738955174,0.909618526507259,17.6104662660298,40.3000458531892
54.0383022479284,0.41632345911332,2.44642864141111,7.45842121084064
55.4074005891477,1.53029792838344,9.0670222909205,22.1409343220356
59.5755925111985,1.13363119016885,9.95035941589634,3.63783156538908
79.9465077599481,1.33030038318673,14.5734358241482,9.11988052513968
72.710137250852,1.29008361521234,15.5137655856024,39.0726647189665
41.3385845314191,0.440873332795347,10.6613943177507,23.7012335955587
82.0607355455821,0.577279867669987,12.5123799022294,19.1973283304685
18.3238781634804,0.872554881497533,4.04487342039605,2.0643942676073
20.0148156534371,0.612646186287438,8.88865631990434,14.0765620843609
40.93816005464,1.62078933497141,6.76022748989236,15.5530140106515
94.9400370469714,0.768980682375613,12.8333548689865,29.3182750855899
36.6247508207772,1.54934464910566,5.07335401775613,19.3225427492371
49.9870937929587,1.28067724834661,12.7107357041174,26.1840763361748
1.74723968156635,0.702691291201482,6.88871025063776,10.6139306043144
28.0916136793481,1.86280567433493,16.8679996012971,24.5634907133914
53.7350505437986,1.00013727490448,17.085057722493,4.31661288919573
80.1661574795033,1.56358250770591,11.7789346815729,27.7458667198657
13.0893994557141,0.918866134276358,12.3668623769796,23.0670685974431
42.3896655935466,0.888314358775226,3.45402508951159,11.4567405892266
4.01935056511469,1.38326601361381,7.13094226285329,38.6473845356176
50.9611606253501,1.352324524481,12.0597137742623,33.9578493036936
40.9169380283633,0.707588904781452,8.02377258714836,14.7672753834543
48.2496445503189,1.76684890108993,21.1020123708172,26.4423408376757
49.8344692768719,1.10973276623893,8.57243616047733,23.9432850003117
77.8514418926553,0.86755305622201,11.1351416581073,24.553619325594
53.9281101568286,1.01446930055924,13.5433104283197,35.3463900534291
47.193465773963,1.6403225898429,10.9753119297948,14.5721710417109
65.0220971854962,0.974310625128453,9.75705207252821,26.9096267855444
56.5095847440181,0.996434726290315,12.5335429391764,24.159568911047
34.914311934803,0.591767596356544,5.09958138612329,6.52506917089651
36.5296102205219,1.12230469397212,8.28445376514687,22.9261681852942
71.1259295175487,1.30431894530756,18.3554707039615,24.9653326257886
107.894486644048,1.79358153711638,14.259683909083,39.889645316567
56.9721522036066,0.639394847541339,8.59479132045501,17.9194419007333
11.5325646286409,1.07121987384865,8.682142973037,21.2774041866706
46.0733310866053,0.165686355481034,11.9676126130049,35.608435156409
86.8286938799089,1.83733238286378,16.8598820932981,29.4219361214557
62.8917716937732,1.79920557779486,9.912880310843,11.0623812274697
101.157801923144,0.633490933732896,14.626170372415,40.7842850906212
14.3355034366952,1.23347824039555,6.14691294662435,37.1307608642163
28.0286899135349,1.07569147651575,6.32123066588869,26.0647151098837
64.0624050051626,1.12203682551103,10.4005059635416,32.2269603400131
39.4627466894395,0.886072604632762,10.2089306598567,5.67928850613199
53.3705022187844,0.304779258493045,13.2735334965368,5.52852444346926
51.3687500297358,0.0676324863168609,7.67080874101343,5.04490995755334
33.6378033653458,1.27953942235883,10.3808186861378,12.3590920842208
75.271199892914,0.515295993620334,15.7622797488664,10.5278837685604
80.2918930579285,0.162360959191174,12.8600666673288,19.7204541633685
41.9139626715167,1.53151212034379,12.7578275013655,17.5960148692484
49.232449153338,1.40078099287195,10.2223110407767,22.259918843902
103.110897501794,1.13088724088683,15.6490883933794,31.9938732235001
33.0439659311578,0.948523912261541,5.71872190746285,11.0110952983419
37.8096970789312,0.94716255167632,6.78897729954119,15.3089517136384
54.0534852932895,0.797970411872377,14.5523798874677,32.1649270669509
77.7254074089386,0.897687586535604,1.59987791472344,2.37483300719824
64.8591274978417,1.24056406170253,11.8610491066998,18.8703795387752
111.390537643984,1.08302410466639,10.6637933598162,33.7929362335186
66.9758411249741,0.532070122374455,9.10508798199393,12.0375883157142
51.283304188589,0.906732909551147,12.4324963011523,13.4534481972818
51.8284087640721,1.34554839747653,9.92102818512007,19.4721337323258
43.1288126235324,0.558285029130229,3.80292334019933,8.58274228113821
58.8819238055136,1.14762186959979,14.8410604591014,29.3420056905067
57.9168541451443,0.70636809856625,11.3845995703933,1.69394588679827
62.3021285703276,1.12759479283246,8.60702931980385,10.9849392748059
3.39925933272349,1.16912196261453,9.60649128088336,31.3374118733657
50.6799445645355,1.11988228919542,5.90963581941257,20.1729699495234
86.3677171813565,0.960059780723864,17.1878025482781,23.2623342172198
12.424543537331,0.841532984717204,14.2283083905789,25.2482557840267
36.0230883090011,0.367442945852747,13.2748425054219,4.32224649711591
82.9345925083858,1.5008388250721,11.4846677864635,36.5253661406035
48.0593161695341,1.73667386541521,9.68855099576579,27.435912632261
81.5029611325089,1.43952776294567,15.9195693196895,22.7463244583597
63.530549423312,0.672594783378189,10.949036593902,0.603847917606345
53.7499991041367,1.32772646342837,8.30828648107076,36.4794422832825
99.0835172217375,0.3507488971337,17.1395597971571,28.3226234514806
